,Date,UPRO,Unnamed: 2,URPO_PRICES
1947,1/28/94,1.0%,,1.9993752716442614
1948,1/31/94,1.8%,,2.035364026533858
1949,2/1/94,-1.2%,,2.010939658215452
1950,2/2/94,1.5%,,2.0411037530886835
1951,2/3/94,-0.8%,,2.024774923063974
1952,2/4/94,-6.7%,,1.8891150032186879
1953,2/7/94,1.2%,,1.911784383257312
1954,2/8/94,-0.4%,,1.904137245724283
1955,2/9/94,1.1%,,1.9250827554272498
1956,2/10/94,-2.4%,,1.8788807692969958
1957,2/11/94,0.9%,,1.8957906962206685
1958,2/14/94,0.0%,,1.8957906962206685
1959,2/15/94,1.5%,,1.9242275566639784
1960,2/16/94,0.1%,,1.9261517842206421
1961,2/17/94,-1.6%,,1.8953333556731118
1962,2/18/94,-1.6%,,1.865008021982342
1963,2/22/94,2.4%,,1.9097682145099182
1964,2/23/94,-0.4%,,1.9021291416518784
1965,2/24/94,-4.1%,,1.8241418468441513
1966,2/25/94,1.1%,,1.8442074071594368
1967,2/28/94,0.8%,,1.8589610664167122
1968,3/1/94,-1.8%,,1.8254997672212114
1969,3/2/94,0.4%,,1.8328017662900964
1970,3/3/94,-1.2%,,1.8108081450946152
1971,3/4/94,1.1%,,1.8307270346906557
1972,3/7/94,1.4%,,1.8563572131763248
1973,3/8/94,-0.7%,,1.8433627126840906
1974,3/9/94,0.9%,,1.8599529770982473
1975,3/10/94,-2.1%,,1.820893964579184
1976,3/11/94,1.7%,,1.8518491619770299
1977,3/14/94,0.5%,,1.8611084077869149
1978,3/15/94,-0.2%,,1.857386190971341
1979,3/16/94,1.5%,,1.885246983835911
1980,3/17/94,1.0%,,1.9040994536742701
1981,3/18/94,0.0%,,1.9040994536742701
1982,3/21/94,-1.7%,,1.8717297629618075
1983,3/22/94,0.2%,,1.875473222487731
1984,3/23/94,-0.2%,,1.8717222760427557
1985,3/24/94,0.0%,,1.8717222760427557
1986,3/25/94,-2.7%,,1.8211857745896012
1987,3/28/94,-2.3%,,1.7792985017740404
1988,3/29/94,-5.3%,,1.6849956811800162
1989,3/30/94,-4.6%,,1.6074858798457354
1990,3/31/94,0.1%,,1.609093365725581
1991,4/4/94,-4.6%,,1.5350750709022043
1992,4/5/94,6.5%,,1.6348549505108474
1993,4/6/94,-0.2%,,1.6315852406098257
1994,4/7/94,1.8%,,1.6609537749408025
1995,4/8/94,-2.5%,,1.6194299305672823
1996,4/11/94,1.9%,,1.6501990992480606
1997,4/12/94,-1.6%,,1.6237959136600917
1998,4/13/94,-0.9%,,1.6091817504371508
1999,4/14/94,0.0%,,1.6091817504371508
2000,4/15/94,-0.1%,,1.6075725686867137
2001,4/18/94,-2.6%,,1.565775681900859
2002,4/19/94,0.1%,,1.5673414575827598
2003,4/20/94,-0.4%,,1.5610720917524288
2004,4/21/94,4.5%,,1.631320335881288
2005,4/22/94,-0.7%,,1.619901093530119
2006,4/25/94,3.4%,,1.6749777307101432
2007,4/26/94,-0.5%,,1.6666028420565926
2008,4/28/94,-1.9%,,1.6349373880575173
2009,4/29/94,1.2%,,1.6545566367142075
2010,5/2/94,1.4%,,1.6777204296282064
2011,5/3/94,0.0%,,1.6777204296282064
2012,5/4/94,-0.9%,,1.6626209457615526
2013,5/5/94,-0.2%,,1.6592957038700296
2014,5/6/94,-2.4%,,1.6194726069771488
2015,5/9/94,-3.5%,,1.5627910657329485
2016,5/10/94,2.4%,,1.6002980513105391
2017,5/11/94,-3.0%,,1.552289109771223
2018,5/12/94,1.6%,,1.5771257355275625
2019,5/13/94,0.2%,,1.5802799869986177
2020,5/16/94,0.3%,,1.5850208269596133
2021,5/17/94,3.3%,,1.6373265142492803
2022,5/18/94,2.9%,,1.6848089831625093
2023,5/19/94,1.8%,,1.7151355448594345
2024,5/20/94,-0.9%,,1.6996993249556995
2025,5/23/94,-1.2%,,1.679302933056231
2026,5/24/94,1.1%,,1.6977752653198495
2027,5/25/94,1.1%,,1.7164507932383677
2028,5/26/94,0.5%,,1.7250330472045594
2029,5/27/94,0.2%,,1.7284831132989686
2030,5/31/94,-0.7%,,1.7163837315058759
2031,6/1/94,0.7%,,1.7283984176264169
2032,6/2/94,0.1%,,1.730126816044043
2033,6/3/94,1.6%,,1.7578088451007479
2034,6/6/94,-0.8%,,1.743746374339942
2035,6/7/94,-0.4%,,1.7367713888425822
2036,6/8/94,-0.8%,,1.7228772177318414
2037,6/9/94,0.6%,,1.7332144810382324
2038,6/10/94,0.5%,,1.7418805534434234
2039,6/13/94,0.3%,,1.7471061951037534
2040,6/14/94,2.0%,,1.7820483190058285
2041,6/15/94,-1.2%,,1.7606637391777584
2042,6/16/94,0.9%,,1.776509712830358
2043,6/17/94,-2.3%,,1.7356499894352597
2044,6/20/94,-2.0%,,1.7009369896465545
2045,6/21/94,-2.7%,,1.6550116909260975
2046,6/22/94,1.1%,,1.6732168195262844
2047,6/23/94,-2.3%,,1.63473283267718
2048,6/24/94,-4.5%,,1.5611698552067068
2049,6/27/94,-0.1%,,1.5596086853515
2050,6/28/94,2.3%,,1.5954796851145845
2051,6/29/94,1.0%,,1.6114344819657302
2052,6/30/94,-2.3%,,1.5743714888805185
2053,7/1/94,1.3%,,1.5948383182359651
2054,7/5/94,0.2%,,1.598027994872437
2055,7/6/94,-0.2%,,1.5948319388826921
2056,7/7/94,1.5%,,1.6187544179659323
2057,7/8/94,0.8%,,1.6317044533096599
2058,7/11/94,-1.1%,,1.6137557043232535
2059,7/12/94,-0.1%,,1.6121419486189303
2060,7/13/94,0.5%,,1.6202026583620248
2061,7/14/94,3.1%,,1.6704289407712474
2062,7/15/94,0.5%,,1.6787810854751035
2063,7/18/94,-0.1%,,1.6771023043896285
2064,7/19/94,-0.2%,,1.6737480997808492
2065,7/20/94,-1.5%,,1.6486418782841363
2066,7/21/94,0.6%,,1.6585337295538412
2067,7/22/94,0.3%,,1.6635093307425024
2068,7/25/94,0.7%,,1.6751538960576997
2069,7/26/94,-0.5%,,1.6667781265774113
2070,7/27/94,-0.6%,,1.6567774578179468
2071,7/28/94,1.1%,,1.675002009853944
2072,7/29/94,2.6%,,1.7185520621101467
2073,8/1/94,1.7%,,1.747767447166019
2074,8/2/94,0.0%,,1.747767447166019
2075,8/3/94,0.4%,,1.754758516954683
2076,8/4/94,-2.0%,,1.7196633466155895
2077,8/5/94,-0.9%,,1.7041863764960492
2078,8/8/94,0.5%,,1.7127073083785294
2079,8/9/94,0.2%,,1.7161327229952865
2080,8/10/94,1.5%,,1.7418747138402157
2081,8/11/94,-0.9%,,1.7261978414156538
2082,8/12/94,2.0%,,1.760721798243967
2083,8/15/94,-0.4%,,1.753678911050991
2084,8/16/94,2.4%,,1.7957672049162148
2085,8/17/94,0.0%,,1.7957672049162148
2086,8/18/94,-1.3%,,1.772422231252304
2087,8/19/94,0.3%,,1.7777394979460606
2088,8/22/94,-0.9%,,1.761739842464546
2089,8/23/94,1.4%,,1.7864042002590497
2090,8/24/94,2.9%,,1.838209922066562
2091,8/25/94,-0.6%,,1.8271806625341627
2092,8/26/94,3.8%,,1.896613527710461
2093,8/29/94,0.4%,,1.904199981821303
2094,8/30/94,1.0%,,1.9232419816395159
2095,8/31/94,-0.4%,,1.9155490137129578
2096,9/1/94,-1.4%,,1.8887313275209765
2097,9/2/94,-1.4%,,1.862289088935683
2098,9/6/94,0.5%,,1.8716005343803612
2099,9/7/94,-0.6%,,1.860370931174079
2100,9/8/94,1.3%,,1.8845557532793418
2101,9/9/94,-3.0%,,1.8280190806809615
2102,9/12/94,-1.3%,,1.804254832632109
2103,9/13/94,0.9%,,1.820493126125798
2104,9/14/94,0.8%,,1.8350570711348044
2105,9/15/94,3.8%,,1.9047892398379271
2106,9/16/94,-2.3%,,1.8609790873216547
2107,9/19/94,-0.2%,,1.8572571291470115
2108,9/20/94,-4.8%,,1.7681087869479548
2109,9/21/94,-1.2%,,1.7468914815045793
2110,9/22/94,-0.2%,,1.7433976985415702
2111,9/23/94,-1.0%,,1.7259637215561545
2112,9/26/94,0.9%,,1.7414973950501598
2113,9/27/94,0.7%,,1.7536878768155106
2114,9/28/94,1.8%,,1.7852542585981899
2115,9/29/94,-1.7%,,1.7549049362020206
2116,9/30/94,0.3%,,1.7601696510106264
2117,10/3/94,-0.6%,,1.7496086331045626
2118,10/4/94,-4.6%,,1.6691266359817527
2119,10/5/94,-0.7%,,1.6574427495298805
2120,10/6/94,-0.8%,,1.6441832075336413
2121,10/7/94,1.9%,,1.6754226884767804
2122,10/10/94,2.5%,,1.7173082556886998
2123,10/11/94,4.4%,,1.7928698189390027
2124,10/12/94,-0.2%,,1.7892840793011247
2125,10/13/94,1.4%,,1.8143340564113404
2126,10/14/94,0.8%,,1.8288487288626312
2127,10/17/94,-0.2%,,1.8251910314049058
2128,10/18/94,-0.8%,,1.8105895031536665
2129,10/19/94,1.6%,,1.8395589352041253
2130,10/20/94,-2.3%,,1.7972490796944303
2131,10/21/94,-1.3%,,1.7738848416584025
2132,10/24/94,-2.7%,,1.7259899509336256
2133,10/25/94,0.5%,,1.7346199006882936
2134,10/26/94,0.7%,,1.7467622399931115
2135,10/27/94,2.0%,,1.7816974847929739
2136,10/28/94,5.2%,,1.8743457540022086
2137,10/31/94,-1.0%,,1.8556022964621866
2138,11/1/94,-2.5%,,1.8092122390506318
2139,11/2/94,-1.3%,,1.7856924799429736
2140,11/3/94,0.9%,,1.8017637122624601
2141,11/4/94,-3.5%,,1.7387019823332739
2142,11/7/94,0.5%,,1.7473954922449402
2143,11/8/94,1.7%,,1.777101215613104
2144,11/9/94,-0.2%,,1.7735470131818778
2145,11/10/94,-0.6%,,1.7629057311027865
2146,11/11/94,-1.3%,,1.7399879565984502
2147,11/14/94,2.4%,,1.7817476675568131
2148,11/15/94,0.0%,,1.7817476675568131
2149,11/16/94,-0.3%,,1.7764024245541428
2150,11/17/94,-1.3%,,1.753309193034939
2151,11/18/94,0.0%,,1.753309193034939
2152,11/21/94,-3.4%,,1.693696680471751
2153,11/22/94,-5.5%,,1.6005433630458046
2154,11/23/94,0.0%,,1.6005433630458046
2155,11/25/94,-0.1%,,1.5989428196827589
2156,11/28/94,2.9%,,1.6453121614535586
2157,11/29/94,0.7%,,1.6568293465837334
2158,11/30/94,-1.0%,,1.640261053117896
2159,12/1/94,-3.2%,,1.5877726994181234
2160,12/2/94,2.9%,,1.6338181077012488
2161,12/5/94,0.0%,,1.6338181077012488
2162,12/6/94,0.0%,,1.6338181077012488
2163,12/7/94,-1.4%,,1.6109446541934314
2164,12/8/94,-3.9%,,1.5481178126798876
2165,12/9/94,1.2%,,1.5666952264320462
2166,12/12/94,1.5%,,1.5901956548285268
2167,12/13/94,0.5%,,1.5981466331026692
2168,12/14/94,3.1%,,1.647689178728852
2169,12/15/94,0.2%,,1.6509845570863095
2170,12/16/94,2.3%,,1.6889572018992944
2171,12/19/94,-0.7%,,1.6771345014859993
2172,12/20/94,-0.6%,,1.6670716944770834
2173,12/21/94,1.6%,,1.6937448415887166
2174,12/22/94,0.0%,,1.6937448415887166
2175,12/23/94,0.3%,,1.6988260761134826
2176,12/27/94,1.6%,,1.7260072933312984
2177,12/28/94,-1.1%,,1.707021213104654
2178,12/29/94,0.2%,,1.7104352555308633
2179,12/30/94,-1.2%,,1.689910032464493
2180,1/3/95,-0.2%,,1.6865302123995638
2181,1/4/95,1.2%,,1.7067685749483585
2182,1/5/95,-0.3%,,1.7016482692235135
2183,1/6/95,0.2%,,1.7050515657619605
2184,1/9/95,0.0%,,1.7050515657619605
2185,1/10/95,0.5%,,1.71357682359077
2186,1/11/95,0.0%,,1.71357682359077
2187,1/12/95,-0.1%,,1.7118632467671793
2188,1/13/95,2.8%,,1.7597954176766604
2189,1/16/95,2.2%,,1.7985109168655469
2190,1/17/95,0.3%,,1.8039064496161432
2191,1/18/95,-0.2%,,1.800298636716911
2192,1/19/95,-1.8%,,1.7678932612560065
2193,1/20/95,-1.4%,,1.7431427555984225
2194,1/23/95,0.5%,,1.7518584693764143
2195,1/24/95,0.0%,,1.7518584693764143
2196,1/25/95,1.0%,,1.7693770540701785
2197,1/26/95,0.6%,,1.7799933163945996
2198,1/27/95,1.3%,,1.8031332295077291
2199,1/30/95,-1.2%,,1.7814956307536363
2200,1/31/95,1.2%,,1.80287357832268
2201,2/1/95,0.0%,,1.80287357832268
2202,2/2/95,1.5%,,1.82991668199752
2203,2/3/95,3.8%,,1.8994535159134258
2204,2/6/95,1.6%,,1.9298447721680407
2205,2/7/95,-0.2%,,1.9259850826237046
2206,2/8/95,0.2%,,1.9298370527889521
2207,2/9/95,-0.6%,,1.9182580304722183
2208,2/10/95,0.8%,,1.933604094715996
2209,2/13/95,0.1%,,1.9355376988107118
2210,2/14/95,0.6%,,1.9471509250035761
2211,2/15/95,1.2%,,1.970516736103619
2212,2/16/95,0.0%,,1.970516736103619
2213,2/17/95,-1.6%,,1.9389884683259613
2214,2/21/95,0.3%,,1.944805433730939
2215,2/22/95,1.5%,,1.973977515236903
2216,2/23/95,1.1%,,1.9956912679045087
2217,2/24/95,0.7%,,2.00966110677984
2218,2/27/95,-2.7%,,1.9554002568967843
2219,2/28/95,2.1%,,1.9964636622916165
2220,3/1/95,-1.0%,,1.9764990256687003
2221,3/2/95,-0.4%,,1.9685930295660254
2222,3/3/95,0.2%,,1.9725302156251574
2223,3/6/95,0.1%,,1.9745027458407824
2224,3/7/95,-2.1%,,1.933038188178126
2225,3/8/95,0.5%,,1.9427033791190165
2226,3/9/95,0.2%,,1.9465887858772546
2227,3/10/95,4.0%,,2.024452337312345
2228,3/13/95,0.2%,,2.0285012419869695
2229,3/14/95,1.7%,,2.0629857631007478
2230,3/15/95,-0.6%,,2.050607848522143
2231,3/16/95,2.1%,,2.093670613341108
2232,3/17/95,0.0%,,2.093670613341108
2233,3/20/95,0.3%,,2.099951625181131
2234,3/21/95,-0.7%,,2.0852519638048634
2235,3/22/95,0.4%,,2.0935929716600827
2236,3/23/95,0.1%,,2.0956865646317424
2237,3/24/95,3.0%,,2.1585571615706947
2238,3/27/95,1.4%,,2.1887769618326844
2239,3/28/95,0.4%,,2.1975320696800154
2240,3/29/95,-0.5%,,2.1865444093316153
2241,3/30/95,-0.5%,,2.1756116872849574
2242,3/31/95,-0.9%,,2.156031182099393
2243,4/3/95,0.6%,,2.1689673691919893
2244,4/4/95,2.1%,,2.214515683945021
2245,4/5/95,0.2%,,2.218944715312911
2246,4/6/95,0.3%,,2.2256015494588497
2247,4/7/95,0.2%,,2.2300527525577674
2248,4/10/95,0.3%,,2.2367429108154404
2249,4/11/95,-0.9%,,2.2166122246181015
2250,4/12/95,0.9%,,2.2365617346396642
2251,4/13/95,1.2%,,2.2634004754553403
2252,4/17/95,-2.0%,,2.2181324659462334
2253,4/18/95,-0.4%,,2.2092599360824483
2254,4/19/95,-0.4%,,2.2004228963381185
2255,4/20/95,0.2%,,2.204823742130795
2256,4/21/95,1.8%,,2.244510569489149
2257,4/24/95,2.6%,,2.302867844295867
2258,4/25/95,-0.5%,,2.2913535050743876
2259,4/26/95,0.3%,,2.2982275655896105
2260,4/27/95,0.5%,,2.309718703417558
2261,4/28/95,0.6%,,2.3235770156380635
2262,5/1/95,-0.3%,,2.3166062845911495
2263,5/2/95,0.3%,,2.323556103444923
2264,5/3/95,3.3%,,2.400233454858605
2265,5/4/95,0.1%,,2.4026336883134634
2266,5/5/95,-0.2%,,2.3978284209368366
2267,5/8/95,2.2%,,2.450580646197447
2268,5/9/95,-0.2%,,2.4456794849050523
2269,5/10/95,0.5%,,2.4579078823295775
2270,5/11/95,0.0%,,2.4579078823295775
2271,5/12/95,0.6%,,2.4726553296235547
2272,5/15/95,1.2%,,2.5023271935790374
2273,5/16/95,0.3%,,2.5098341751597744
2274,5/17/95,-0.7%,,2.4922653359336557
2275,5/18/95,-4.3%,,2.3850979264885086
2276,5/19/95,-0.1%,,2.38271282856202
2277,5/22/95,2.5%,,2.4422806492760705
2278,5/23/95,2.8%,,2.5106645074558007
2279,5/24/95,0.0%,,2.5106645074558007
2280,5/25/95,0.0%,,2.5106645074558007
2281,5/26/95,-2.8%,,2.4403659012470382
2282,5/30/95,-0.1%,,2.437925535345791
2283,5/31/95,5.6%,,2.5744493653251554
2284,6/1/95,0.1%,,2.5770238146904805
2285,6/2/95,-0.5%,,2.5641386956170282
2286,6/5/95,1.6%,,2.6051649147469007
2287,6/6/95,0.0%,,2.6051649147469007
2288,6/7/95,-1.4%,,2.568692605940444
2289,6/8/95,-0.5%,,2.5558491429107417
2290,6/9/95,-2.5%,,2.4919529143379733
2291,6/12/95,1.6%,,2.531824160967381
2292,6/13/95,3.0%,,2.6077788857964026
2293,6/14/95,0.3%,,2.6156022224537914
2294,6/15/95,0.3%,,2.6234490291211525
2295,6/16/95,1.4%,,2.660177315528849
2296,6/19/95,2.9%,,2.737322457679185
2297,6/20/95,-0.2%,,2.7318478127638266
2298,6/21/95,-0.6%,,2.7154567258872437
2299,6/22/95,3.8%,,2.8186440814709592
2300,6/23/95,-0.7%,,2.7989135729006627
2301,6/26/95,-3.1%,,2.712147252140742
2302,6/27/95,-1.0%,,2.6850257796193344
2303,6/28/95,1.3%,,2.7199311147543854
2304,6/29/95,-0.5%,,2.7063314591806136
2305,6/30/95,0.5%,,2.7198631164765166
2306,7/3/95,1.2%,,2.7525014738742346
2307,7/5/95,0.1%,,2.7552539753481087
2308,7/6/95,3.7%,,2.8571983724359886
2309,7/7/95,1.3%,,2.894341951277656
2310,7/10/95,0.4%,,2.905919319082767
2311,7/11/95,-1.4%,,2.865236448615608
2312,7/12/95,3.3%,,2.959789251419923
2313,7/13/95,0.0%,,2.959789251419923
2314,7/14/95,-0.7%,,2.9390707266599834
2315,7/17/95,1.4%,,2.980217716833223
2316,7/18/95,-2.2%,,2.914652927062892
2317,7/19/95,-4.1%,,2.7951521570533133
2318,7/20/95,1.4%,,2.8342842872520597
2319,7/21/95,0.0%,,2.8342842872520597
2320,7/24/95,1.5%,,2.8767985515608405
2321,7/25/95,2.4%,,2.945841716798301
2322,7/26/95,0.2%,,2.9517334002318973
2323,7/27/95,1.9%,,3.007816334836303
2324,7/28/95,-1.2%,,2.9717225388182675
2325,7/31/95,-0.6%,,2.953892203585358
2326,8/1/95,-1.3%,,2.9154916049387483
2327,8/2/95,-0.4%,,2.9038296385189932
2328,8/3/95,0.0%,,2.9038296385189932
2329,8/4/95,0.1%,,2.906733468157512
2330,8/7/95,0.5%,,2.921267135498299
2331,8/8/95,0.2%,,2.9271096697692958
2332,8/9/95,-0.4%,,2.9154012310902186
2333,8/10/95,-1.2%,,2.880416416317136
2334,8/11/95,-1.3%,,2.8429710029050135
2335,8/14/95,2.4%,,2.911202306974734
2336,8/15/95,-0.6%,,2.8937350931328853
2337,8/16/95,0.8%,,2.9168849738779485
2338,8/17/95,-0.5%,,2.902300549008559
2339,8/18/95,0.1%,,2.905202849557567
2340,8/21/95,-0.7%,,2.884866429610664
2341,8/22/95,0.7%,,2.9050604946179384
2342,8/23/95,-1.3%,,2.867294708187905
2343,8/24/95,0.2%,,2.8730292976042806
2344,8/25/95,1.4%,,2.9132517077707405
2345,8/28/95,-0.7%,,2.892858945816345
2346,8/29/95,0.5%,,2.9073232405454266
2347,8/30/95,0.6%,,2.924767179988699
2348,8/31/95,0.5%,,2.9393910158886425
2349,9/1/95,1.0%,,2.9687849260475287
2350,9/5/95,2.7%,,3.0489421190508117
2351,9/6/95,0.6%,,3.0672357717651164
2352,9/7/95,0.0%,,3.0672357717651164
2353,9/8/95,1.2%,,3.104042601026298
2354,9/11/95,0.6%,,3.122666856632456
2355,9/12/95,1.3%,,3.1632615257686774
2356,9/13/95,1.3%,,3.2043839256036697
2357,9/14/95,2.5%,,3.284493523743761
2358,9/15/95,-0.2%,,3.2779245366962737
2359,9/18/95,-0.3%,,3.268090763086185
2360,9/19/95,0.7%,,3.290967398427788
2361,9/20/95,1.3%,,3.3337499746073487
2362,9/21/95,-1.9%,,3.270408725089809
2363,9/22/95,-0.6%,,3.25078627273927
2364,9/25/95,-0.1%,,3.2475354864665307
2365,9/26/95,-0.1%,,3.244287950980064
2366,9/27/95,-0.1%,,3.241043663029084
2367,9/28/95,2.4%,,3.3188287109417822
2368,9/29/95,-0.7%,,3.2955969099651896
2369,10/2/95,-1.5%,,3.246162956315712
2370,10/3/95,0.2%,,3.252655282228343
2371,10/4/95,-0.4%,,3.2396446610994296
2372,10/5/95,0.6%,,3.2590825290660264
2373,10/6/95,-0.1%,,3.25582344653696
2374,10/9/95,-2.2%,,3.184195330713147
2375,10/10/95,-0.5%,,3.168274354059581
2376,10/11/95,1.0%,,3.1999570976001768
2377,10/12/95,1.9%,,3.26075628245458
2378,10/13/95,0.7%,,3.2835815764317617
2379,10/16/95,-0.9%,,3.254029342243876
2380,10/17/95,1.9%,,3.3158558997465093
2381,10/18/95,0.4%,,3.329119323345495
2382,10/19/95,1.6%,,3.3823852325190233
2383,10/20/95,-1.7%,,3.3248846835662
2384,10/23/95,-1.3%,,3.2816611826798394
2385,10/24/95,0.7%,,3.304632810958598
2386,10/25/95,-2.0%,,3.2385401547394257
2387,10/26/95,-3.0%,,3.141383950097243
2388,10/27/95,1.5%,,3.188504709348701
2389,10/30/95,1.8%,,3.2458977941169778
2390,10/31/95,-0.9%,,3.216684713969925
2391,11/1/95,1.4%,,3.2617182999655037
2392,11/2/95,2.9%,,3.356308130664503
2393,11/3/95,0.4%,,3.369733363187161
2394,11/6/95,-1.1%,,3.332666296192102
2395,11/7/95,-1.1%,,3.296006966933989
2396,11/8/95,2.7%,,3.3849991550412066
2397,11/9/95,0.8%,,3.4120791482815362
2398,11/10/95,-0.3%,,3.4018429108366917
2399,11/13/95,-0.3%,,3.3916373821041814
2400,11/14/95,-1.5%,,3.3407628213726186
2401,11/15/95,2.3%,,3.4176003662641885
2402,11/16/95,1.7%,,3.4756995724906794
2403,11/17/95,1.3%,,3.520883666933058
2404,11/20/95,-1.6%,,3.464549528262129
2405,11/21/95,1.7%,,3.523446870242585
2406,11/22/95,-0.9%,,3.4917358484104017
2407,11/24/95,0.7%,,3.5161779993492743
2408,11/27/95,0.6%,,3.53727506734537
2409,11/28/95,2.5%,,3.625706944029004
2410,11/29/95,0.6%,,3.647461185693178
2411,11/30/95,-1.1%,,3.607339112650553
2412,12/1/95,0.8%,,3.6361978255517573
2413,12/4/95,3.2%,,3.7525561559694136
2414,12/5/95,2.0%,,3.827607279088802
2415,12/6/95,1.2%,,3.8735385664378676
2416,12/7/95,-1.9%,,3.799941333675548
2417,12/8/95,0.6%,,3.8227409816776015
2418,12/11/95,0.9%,,3.8571456505126993
2419,12/12/95,-0.4%,,3.8417170679106487
2420,12/13/95,1.5%,,3.899342823929308
2421,12/14/95,-2.3%,,3.8096579389789342
2422,12/15/95,-0.3%,,3.7982289651619974
2423,12/18/95,-4.7%,,3.6197122037993834
2424,12/19/95,2.5%,,3.7102050088943677
2425,12/20/95,-2.9%,,3.602609063636431
2426,12/21/95,2.2%,,3.6818664630364326
2427,12/22/95,0.6%,,3.703957661814651
2428,12/26/95,1.1%,,3.7447011960946117
2429,12/27/95,0.3%,,3.755935299682895
2430,12/28/95,-0.3%,,3.7446674937838464
2431,12/29/95,0.9%,,3.7783695012279006
2432,1/2/96,2.2%,,3.8614936302549143
2433,1/3/96,0.3%,,3.8730781111456785
2434,1/4/96,-1.8%,,3.803362705145056
2435,1/5/96,-0.6%,,3.780542528914186
2436,1/8/96,0.8%,,3.8107868691454994
2437,1/9/96,-4.3%,,3.646923033772243
2438,1/10/96,-5.5%,,3.4463422669147694
2439,1/11/96,2.1%,,3.5187154545199792
2440,1/12/96,-0.5%,,3.5011218772473796
2441,1/15/96,-1.1%,,3.4626095365976584
2442,1/16/96,4.3%,,3.6115017466713573
2443,1/17/96,-1.0%,,3.5753867292046437
2444,1/18/96,0.9%,,3.6075652097674853
2445,1/19/96,1.8%,,3.6725013835433002
2446,1/22/96,0.6%,,3.69453639184456
2447,1/23/96,-0.3%,,3.6834527826690264
2448,1/24/96,3.4%,,3.8086901772797734
2449,1/25/96,-1.4%,,3.7553685147978566
2450,1/26/96,2.1%,,3.8342312536086114
2451,1/29/96,1.2%,,3.8802420286519146
2452,1/30/96,2.8%,,3.9888888054541685
2453,1/31/96,2.8%,,4.100577692006885
2454,2/1/96,1.2%,,4.149784624310968
2455,2/2/96,-1.2%,,4.099987208819236
2456,2/5/96,2.5%,,4.202486889039717
2457,2/6/96,2.3%,,4.29914408748763
2458,2/7/96,1.7%,,4.372229536974919
2459,2/8/96,2.8%,,4.494651964010217
2460,2/9/96,0.2%,,4.503641267938237
2461,2/12/96,2.2%,,4.602721375832878
2462,2/13/96,-0.4%,,4.584310490329547
2463,2/14/96,-2.3%,,4.478871349051968
2464,2/15/96,-1.9%,,4.39377279341998
2465,2/16/96,-1.5%,,4.32786620151868
2466,2/20/96,-3.5%,,4.176390884465526
2467,2/21/96,3.5%,,4.322564565421819
2468,2/22/96,5.0%,,4.538692793692911
2469,2/23/96,0.1%,,4.5432314864866035
2470,2/26/96,-4.0%,,4.361502227027139
2471,2/27/96,-1.5%,,4.296079693621732
2472,2/28/96,-1.2%,,4.244526737298272
2473,2/29/96,-2.0%,,4.159636202552306
2474,3/1/96,1.8%,,4.234509654198248
2475,3/4/96,3.0%,,4.361544943824195
2476,3/5/96,2.2%,,4.457498932588328
2477,3/6/96,-1.6%,,4.386178949666914
2478,3/7/96,0.8%,,4.421268381264249
2479,3/8/96,-9.3%,,4.010090421806674
2480,3/11/96,3.0%,,4.130393134460874
2481,3/12/96,-1.4%,,4.072567630578422
2482,3/13/96,0.8%,,4.105148171623049
2483,3/14/96,1.1%,,4.150304801510902
2484,3/15/96,0.2%,,4.158605411113924
2485,3/18/96,5.2%,,4.374852892491848
2486,3/19/96,-0.5%,,4.352978628029389
2487,3/20/96,-0.8%,,4.318154799005153
2488,3/21/96,-0.4%,,4.300882179809133
2489,3/22/96,0.6%,,4.326687472887987
2490,3/25/96,-0.3%,,4.313707410469323
2491,3/26/96,1.3%,,4.369785606805424
2492,3/27/96,-1.9%,,4.286759680276121
2493,3/28/96,0.0%,,4.286759680276121
2494,3/29/96,-1.6%,,4.2181715253917025
2495,4/1/96,3.7%,,4.374243871831196
2496,4/2/96,0.7%,,4.404863578934013
2497,4/3/96,0.3%,,4.418078169670815
2498,4/4/96,0.0%,,4.418078169670815
2499,4/8/96,-5.4%,,4.179501948508591
2500,4/9/96,-1.0%,,4.137706929023505
2501,4/10/96,-4.1%,,3.968060944933541
2502,4/11/96,-1.1%,,3.924412274539272
2503,4/12/96,2.6%,,4.026446993677293
2504,4/15/96,2.7%,,4.1351610625065796
2505,4/16/96,1.1%,,4.1806478341941515
2506,4/17/96,-1.6%,,4.113757468847045
2507,4/18/96,0.9%,,4.150781286066668
2508,4/19/96,0.7%,,4.179836755069134
2509,4/22/96,1.2%,,4.229994796129964
2510,4/23/96,1.7%,,4.301904707664173
2511,4/24/96,-0.7%,,4.271791374710523
2512,4/25/96,1.2%,,4.323052871207049
2513,4/26/96,0.3%,,4.33602202982067
2514,4/29/96,0.2%,,4.344694073880311
2515,4/30/96,0.0%,,4.344694073880311
2516,5/1/96,0.2%,,4.353383462028072
2517,5/2/96,-5.1%,,4.13136090546464
2518,5/3/96,-0.9%,,4.094178657315458
2519,5/6/96,-0.4%,,4.077801942686197
2520,5/7/96,-1.2%,,4.028868319373962
2521,5/8/96,3.1%,,4.153763237274554
2522,5/9/96,0.4%,,4.170378290223653
2523,5/10/96,3.1%,,4.299660017220585
2524,5/13/96,4.3%,,4.48454539796107
2525,5/14/96,1.9%,,4.56975176052233
2526,5/15/96,-0.1%,,4.565182008761807
2527,5/16/96,-0.3%,,4.551486462735522
