,Unnamed: 0,Date,UPRO,Unnamed: 2,URPO_PRICES
532,532,1988-06-27,-5.3%,,0.598457727050379
533,533,1988-06-28,3.7%,,0.620600662951243
534,534,1988-06-29,-1.5%,,0.6112916530069744
535,535,1988-06-30,2.7%,,0.6277965276381626
536,536,1988-07-01,-1.9%,,0.6158683936130376
537,537,1988-07-05,4.5%,,0.6435824713256242
538,538,1988-07-06,-4.3%,,0.6159084250586223
539,539,1988-07-07,-0.2%,,0.6146766082085051
540,540,1988-07-08,-2.0%,,0.602383076044335
541,541,1988-07-11,0.5%,,0.6053949914245567
542,542,1988-07-12,-3.1%,,0.5866277466903954
543,543,1988-07-13,1.5%,,0.5954271628907513
544,544,1988-07-14,1.1%,,0.6019768616825495
545,545,1988-07-15,2.0%,,0.6140163989162005
546,546,1988-07-18,-1.8%,,0.6029641037357089
547,547,1988-07-19,-2.3%,,0.5890959293497875
548,548,1988-07-20,1.6%,,0.5985214642193841
549,549,1988-07-21,-3.7%,,0.5763761700432669
550,550,1988-07-22,-3.7%,,0.555050251751666
551,551,1988-07-25,1.2%,,0.561710854772686
552,552,1988-07-26,0.7%,,0.5656428307560948
553,553,1988-07-27,-3.1%,,0.5481079030026559
554,554,1988-07-28,4.0%,,0.5700322191227621
555,555,1988-07-29,6.8%,,0.60879441002311
556,556,1988-08-01,0.1%,,0.609403204433133
557,557,1988-08-02,0.0%,,0.609403204433133
558,558,1988-08-03,1.1%,,0.6161066396818974
559,559,1988-08-04,-1.0%,,0.6099455732850784
560,560,1988-08-05,-0.9%,,0.6044560631255127
561,561,1988-08-08,-1.3%,,0.5965981343048811
562,562,1988-08-09,-3.7%,,0.5745240033356005
563,563,1988-08-10,-5.2%,,0.5446487551621493
564,564,1988-08-11,1.0%,,0.5500952427137707
565,565,1988-08-12,-0.3%,,0.5484449569856295
566,566,1988-08-15,-4.4%,,0.5243133788782617
567,567,1988-08-16,2.2%,,0.5358482732135834
568,568,1988-08-17,0.2%,,0.5369199697600106
569,569,1988-08-18,0.3%,,0.5385307296692905
570,570,1988-08-19,-1.0%,,0.5331454223725975
571,571,1988-08-22,-3.8%,,0.5128858963224389
572,572,1988-08-23,0.2%,,0.5139116681150837
573,573,1988-08-24,4.6%,,0.5375516048483776
574,574,1988-08-25,-2.2%,,0.5257254695417133
575,575,1988-08-26,0.5%,,0.5283540968894218
576,576,1988-08-29,3.1%,,0.5447330738929939
577,577,1988-08-30,0.2%,,0.5458225400407798
578,578,1988-08-31,-1.2%,,0.5392726695602904
579,579,1988-09-01,-3.6%,,0.5198588534561199
580,580,1988-09-02,7.2%,,0.5572886909049606
581,581,1988-09-06,1.1%,,0.5634188665049151
582,582,1988-09-07,0.2%,,0.5645457042379249
583,583,1988-09-08,0.1%,,0.5651102499421629
584,584,1988-09-09,1.1%,,0.5713264626915265
585,585,1988-09-12,-0.6%,,0.5678985039153773
586,586,1988-09-13,1.1%,,0.5741453874584465
587,587,1988-09-14,2.1%,,0.5862024405950738
588,588,1988-09-15,-1.4%,,0.5779956064267427
589,589,1988-09-16,2.7%,,0.5936014878002648
590,590,1988-09-19,-2.0%,,0.5817294580442595
591,591,1988-09-20,1.1%,,0.5881284820827463
592,592,1988-09-21,0.5%,,0.59106912449316
593,593,1988-09-22,-1.2%,,0.5839762949992421
594,594,1988-09-23,0.6%,,0.5874801527692376
595,595,1988-09-26,-0.9%,,0.5821928313943144
596,596,1988-09-27,-0.7%,,0.5781174815745542
597,597,1988-09-28,2.0%,,0.5896798312060453
598,598,1988-09-29,2.9%,,0.6067805463110205
599,599,1988-09-30,-0.8%,,0.6019263019405323
600,600,1988-10-03,-0.6%,,0.5983147441288891
601,601,1988-10-04,-0.8%,,0.593528226175858
602,602,1988-10-05,1.3%,,0.6012440931161441
603,603,1988-10-06,0.5%,,0.6042503135817248
604,604,1988-10-07,6.3%,,0.6423180833373734
605,605,1988-10-10,0.1%,,0.6429604014207106
606,606,1988-10-11,-0.5%,,0.6397455994136071
607,607,1988-10-12,-4.2%,,0.6128762842382356
608,608,1988-10-13,1.3%,,0.6208436759333326
609,609,1988-10-14,0.3%,,0.6227062069611325
610,610,1988-10-17,0.8%,,0.6276878566168216
611,611,1988-10-18,3.2%,,0.6477738680285599
612,612,1988-10-19,-2.6%,,0.6309317474598173
613,613,1988-10-20,6.3%,,0.6706804475497857
614,614,1988-10-21,0.8%,,0.676045891130184
615,615,1988-10-24,-1.5%,,0.6659052027632312
616,616,1988-10-25,0.1%,,0.6665711079659943
617,617,1988-10-26,-1.0%,,0.6599053968863343
618,618,1988-10-27,-4.4%,,0.6308695594233356
619,619,1988-10-28,1.3%,,0.6390708636958389
620,620,1988-10-31,0.4%,,0.6416271471506222
621,621,1988-11-01,0.2%,,0.6429104014449234
622,622,1988-11-02,0.1%,,0.6435533118463682
623,623,1988-11-03,0.1%,,0.6441968651582145
624,624,1988-11-04,-2.9%,,0.6255151560686263
625,625,1988-11-07,-2.5%,,0.6098772771669106
626,626,1988-11-08,1.3%,,0.6178056817700804
627,627,1988-11-09,-1.9%,,0.6060673738164489
628,628,1988-11-10,0.4%,,0.6084916433117147
629,629,1988-11-11,-6.4%,,0.5695481781397649
630,630,1988-11-14,-0.1%,,0.5689786299616251
631,631,1988-11-15,0.6%,,0.5723925017413948
632,632,1988-11-16,-5.0%,,0.543772876654325
633,633,1988-11-17,0.7%,,0.5475792867909053
634,634,1988-11-18,2.1%,,0.5590784518135142
635,635,1988-11-21,-0.4%,,0.5568421380062601
636,636,1988-11-22,1.1%,,0.562967401524329
637,637,1988-11-23,2.0%,,0.5742267495548156
638,638,1988-11-25,-2.0%,,0.5627422145637192
639,639,1988-11-28,1.5%,,0.5711833477821749
640,640,1988-11-29,2.5%,,0.5854629314767292
641,641,1988-11-30,2.9%,,0.6024413564895543
642,642,1988-12-01,-1.2%,,0.5952120602116797
643,643,1988-12-02,-0.8%,,0.5904503637299863
644,644,1988-12-05,3.4%,,0.6105256760968059
645,645,1988-12-06,2.9%,,0.6282309207036132
646,646,1988-12-07,0.5%,,0.6313720753071312
647,647,1988-12-08,-1.7%,,0.62063875002691
648,648,1988-12-09,0.5%,,0.6237419437770445
649,649,1988-12-12,-0.7%,,0.6193757501706052
650,650,1988-12-13,-0.2%,,0.618136998670264
651,651,1988-12-14,-1.2%,,0.6107193546862207
652,652,1988-12-15,-1.1%,,0.6040014417846723
653,653,1988-12-16,2.1%,,0.6166854720621504
654,654,1988-12-19,2.8%,,0.6339526652798906
655,655,1988-12-20,-1.6%,,0.6238094226354123
656,656,1988-12-21,-0.3%,,0.6219379943675061
657,657,1988-12-22,-0.5%,,0.6188283043956685
658,658,1988-12-23,1.1%,,0.6256354157440208
659,659,1988-12-27,-1.3%,,0.6175021553393485
660,660,1988-12-28,0.3%,,0.6193546618053665
661,661,1988-12-29,2.5%,,0.6348385283505006
662,662,1988-12-30,-1.8%,,0.6234114348401916
663,663,1989-01-03,-3.4%,,0.602215446055625
664,664,1989-01-04,5.3%,,0.6341328646965732
665,665,1989-01-05,0.5%,,0.6373035290200559
666,666,1989-01-06,0.7%,,0.6417646537231962
667,667,1989-01-09,0.3%,,0.6436899476843657
668,668,1989-01-10,-0.7%,,0.6391841180505752
669,669,1989-01-11,1.6%,,0.6494110639393844
670,670,1989-01-12,1.2%,,0.6572039967066571
671,671,1989-01-13,0.7%,,0.6618044246836036
672,672,1989-01-16,0.2%,,0.6631280335329708
673,673,1989-01-17,-0.7%,,0.65848613729824
674,674,1989-01-18,3.1%,,0.6788992075544854
675,675,1989-01-19,0.4%,,0.6816148043847033
676,676,1989-01-20,-0.4%,,0.6788883451671646
677,677,1989-01-23,-2.3%,,0.6632739132283197
678,678,1989-01-24,4.1%,,0.6904681436706808
679,679,1989-01-25,0.8%,,0.6959918888200463
680,680,1989-01-26,2.5%,,0.7133916860405474
681,681,1989-01-27,2.3%,,0.7297996948194799
682,682,1989-01-30,1.0%,,0.7370976917676747
683,683,1989-01-31,2.5%,,0.7555251340618665
684,684,1989-02-01,-0.4%,,0.752503033525619
685,685,1989-02-02,-0.2%,,0.7509980274585677
686,686,1989-02-03,0.2%,,0.7525000235134849
687,687,1989-02-06,-0.8%,,0.746480023325377
688,688,1989-02-07,3.6%,,0.7733533041650906
689,689,1989-02-08,-1.1%,,0.7648464178192746
690,690,1989-02-09,-2.5%,,0.7457252573737928
691,691,1989-02-10,-4.1%,,0.7151505218214673
692,692,1989-02-13,0.5%,,0.7187262744305746
693,693,1989-02-14,-0.8%,,0.71297646423513
694,694,1989-02-15,2.6%,,0.7315138523052434
695,695,1989-02-16,0.5%,,0.7351714215667695
696,696,1989-02-17,2.0%,,0.7498748499981049
697,697,1989-02-21,-0.9%,,0.7431259763481219
698,698,1989-02-22,-5.2%,,0.7044834255780196
699,699,1989-02-23,1.2%,,0.7129372266849558
700,700,1989-02-24,-5.1%,,0.6765774281240231
701,701,1989-02-27,0.6%,,0.6806368926927673
702,702,1989-02-28,1.1%,,0.6881238985123876
703,703,1989-03-01,-1.9%,,0.6750495444406522
704,704,1989-03-02,2.9%,,0.6946259812294311
705,705,1989-03-03,1.2%,,0.7029614930041843
706,706,1989-03-06,3.7%,,0.7289710682453391
707,707,1989-03-07,-1.0%,,0.7216813575628857
708,708,1989-03-08,0.3%,,0.7238464016355742
709,709,1989-03-09,-0.2%,,0.7223987088323031
710,710,1989-03-10,-1.1%,,0.7144523230351477
711,711,1989-03-13,2.3%,,0.7308847264649561
712,712,1989-03-14,-0.3%,,0.7286920722855612
713,713,1989-03-15,1.5%,,0.7396224533698446
714,714,1989-03-16,2.7%,,0.7595922596108303
715,715,1989-03-17,-6.8%,,0.7079399859572938
716,716,1989-03-20,-3.0%,,0.6867017863785749
717,717,1989-03-21,1.4%,,0.696315611387875
718,718,1989-03-22,-0.9%,,0.6900487708853841
719,719,1989-03-23,-1.7%,,0.6783179417803326
720,720,1989-03-27,1.7%,,0.6898493467905982
721,721,1989-03-28,1.0%,,0.6967478402585041
722,722,1989-03-29,0.8%,,0.7023218229805721
723,723,1989-03-30,0.2%,,0.7037264666265333
724,724,1989-03-31,2.3%,,0.7199121753589435
725,725,1989-04-03,1.5%,,0.7307108579893276
726,726,1989-04-04,-1.0%,,0.7234037494094343
727,727,1989-04-05,0.9%,,0.7299143831541192
728,728,1989-04-06,-1.0%,,0.722615239322578
729,729,1989-04-07,1.8%,,0.7356223136303844
730,730,1989-04-10,-0.2%,,0.7341510690031237
731,731,1989-04-11,1.4%,,0.7444291839691674
732,732,1989-04-12,0.5%,,0.7481513298890131
733,733,1989-04-13,-2.6%,,0.7286993953118988
734,734,1989-04-14,4.9%,,0.7644056656821817
735,735,1989-04-17,0.1%,,0.7651700713478639
736,736,1989-04-18,4.2%,,0.7973072143444742
737,737,1989-04-19,1.0%,,0.8052802864879189
738,738,1989-04-20,-1.0%,,0.7972274836230397
739,739,1989-04-21,3.3%,,0.8235359905826
740,740,1989-04-24,-1.0%,,0.8153006306767739
741,741,1989-04-25,-1.9%,,0.7998099186939153
742,742,1989-04-26,0.1%,,0.800609728612609
743,743,1989-04-27,2.5%,,0.8206249718279242
744,744,1989-04-28,-0.1%,,0.8198043468560963
745,745,1989-05-01,-0.6%,,0.8148855207749597
746,746,1989-05-02,-1.0%,,0.8067366655672101
747,747,1989-05-03,0.0%,,0.8067366655672101
748,748,1989-05-04,-0.3%,,0.8043164555705085
749,749,1989-05-05,-0.2%,,0.8027078226593675
750,750,1989-05-08,-1.6%,,0.7898644974968175
751,751,1989-05-09,-0.7%,,0.7843354460143398
752,752,1989-05-10,0.5%,,0.7882571232444114
753,753,1989-05-11,1.1%,,0.7969279516000999
754,754,1989-05-12,6.6%,,0.8495251964057066
755,755,1989-05-15,2.1%,,0.8673652255302263
756,756,1989-05-16,-0.6%,,0.8621610341770449
757,757,1989-05-17,2.0%,,0.8794042548605858
758,758,1989-05-18,0.5%,,0.8838012761348887
759,759,1989-05-19,2.9%,,0.9094315131428004
760,760,1989-05-22,0.7%,,0.9157975337348
761,761,1989-05-23,-3.5%,,0.8837446200540818
762,762,1989-05-24,0.7%,,0.8899308323944604
763,763,1989-05-25,0.1%,,0.8908207632268548
764,764,1989-05-26,2.2%,,0.9104188200178456
765,765,1989-05-30,-2.5%,,0.8876583495173994
766,766,1989-05-31,1.3%,,0.8991979080611255
767,767,1989-06-01,1.4%,,0.9117866787739812
768,768,1989-06-02,3.3%,,0.9418756391735228
769,769,1989-06-05,-3.4%,,0.9098518674416228
770,770,1989-06-06,2.0%,,0.9280489047904552
771,771,1989-06-07,2.5%,,0.9512501274102166
772,772,1989-06-08,-0.1%,,0.9502988772828064
773,773,1989-06-09,-0.1%,,0.9493485784055236
774,774,1989-06-12,-0.5%,,0.944601835513496
775,775,1989-06-13,-2.2%,,0.923820595132199
776,776,1989-06-14,-0.2%,,0.9219729539419348
777,777,1989-06-15,-3.5%,,0.889703900553967
778,778,1989-06-16,1.2%,,0.9003803473606146
779,779,1989-06-19,0.3%,,0.9030814884026964
780,780,1989-06-20,-0.6%,,0.8976629994722801
781,781,1989-06-21,-0.7%,,0.8913793584759742
782,782,1989-06-22,1.7%,,0.9065328075700656
783,783,1989-06-23,5.2%,,0.9536725135637092
784,784,1989-06-26,-1.2%,,0.9422284434009446
785,785,1989-06-27,1.6%,,0.9573040984953596
786,786,1989-06-28,-2.4%,,0.934328800131471
787,787,1989-06-29,-5.8%,,0.8801377297238456
788,788,1989-06-30,-1.6%,,0.8660555260482641
789,789,1989-07-03,1.1%,,0.8755821368347949
790,790,1989-07-05,1.2%,,0.8860891224768125
791,791,1989-07-06,0.9%,,0.8940639245791037
792,792,1989-07-07,3.1%,,0.9217799062410558
793,793,1989-07-10,1.8%,,0.9383719445533948
794,794,1989-07-11,1.5%,,0.9524475237216956
795,795,1989-07-12,0.9%,,0.9610195514351908
796,796,1989-07-13,0.1%,,0.961980570986626
797,797,1989-07-14,1.7%,,0.9783342406933984
798,798,1989-07-17,0.4%,,0.982247577656172
799,799,1989-07-18,-1.1%,,0.9714428543019542
800,800,1989-07-19,3.8%,,1.0083576827654286
801,801,1989-07-20,-2.0%,,0.98819052911012
802,802,1989-07-21,2.1%,,1.0089425302214323
803,803,1989-07-24,-2.1%,,0.9877547370867822
804,804,1989-07-25,0.1%,,0.9887424918238688
805,805,1989-07-26,3.7%,,1.025325964021352
806,806,1989-07-27,3.5%,,1.0612123727620992
807,807,1989-07-28,0.0%,,1.0612123727620992
808,808,1989-07-31,3.4%,,1.0972935934360106
809,809,1989-08-01,-2.0%,,1.0753477215672904
810,810,1989-08-02,0.6%,,1.0817998078966942
811,811,1989-08-03,0.4%,,1.086127007128281
812,812,1989-08-04,-0.8%,,1.0774379910712546
813,813,1989-08-07,4.7%,,1.1280775766516036
814,814,1989-08-08,-0.1%,,1.126949499074952
815,815,1989-08-09,-2.0%,,1.1044105090934528
816,816,1989-08-10,1.1%,,1.116559024693481
817,817,1989-08-11,-3.0%,,1.0830622539526762
818,818,1989-08-14,-1.5%,,1.066816320143386
819,819,1989-08-15,1.4%,,1.0817517486253934
820,820,1989-08-16,0.8%,,1.0904057626143966
821,821,1989-08-17,-1.1%,,1.0784112992256385
822,822,1989-08-18,1.3%,,1.0924306461155715
823,823,1989-08-21,-4.7%,,1.0410864057481397
824,824,1989-08-22,0.4%,,1.045250751371132
825,825,1989-08-23,3.0%,,1.076608273912266
826,826,1989-08-24,5.9%,,1.1401281620730896
827,827,1989-08-25,-0.9%,,1.1298670086144318
828,828,1989-08-28,1.3%,,1.1445552797264194
829,829,1989-08-29,-1.9%,,1.1228087294116174
830,830,1989-08-30,0.6%,,1.129545581788087
831,831,1989-08-31,0.6%,,1.1363228552788156
832,832,1989-09-01,2.0%,,1.159049312384392
833,833,1989-09-05,-1.2%,,1.145140720635779
834,834,1989-09-06,-2.9%,,1.1119316397373415
835,835,1989-09-07,-0.8%,,1.103036186619443
836,836,1989-09-08,0.3%,,1.1063452951793011
837,837,1989-09-11,-0.9%,,1.0963881875226875
838,838,1989-09-12,0.8%,,1.105159293022869
839,839,1989-09-13,-2.9%,,1.073109673525206
840,840,1989-09-14,-2.0%,,1.0516474800547018
841,841,1989-09-15,1.5%,,1.0674221922555225
842,842,1989-09-18,1.4%,,1.0823661029470997
843,843,1989-09-19,-0.1%,,1.0812837368441526
844,844,1989-09-20,-0.1%,,1.0802024531073084
845,845,1989-09-21,-0.7%,,1.0726410359355574
846,846,1989-09-22,1.2%,,1.085512728366784
847,847,1989-09-25,-2.5%,,1.0583749101576143
848,848,1989-09-26,0.0%,,1.0583749101576143
849,849,1989-09-27,2.3%,,1.0827175330912393
850,850,1989-09-28,1.4%,,1.097875578554517
851,851,1989-09-29,0.5%,,1.1033649564472892
852,852,1989-10-02,1.3%,,1.1177087008811035
853,853,1989-10-03,3.3%,,1.15459308801018
854,854,1989-10-04,1.8%,,1.1753757635943634
855,855,1989-10-05,-0.1%,,1.174200387830769
856,856,1989-10-06,1.6%,,1.1929875940360612
857,857,1989-10-09,0.6%,,1.2001455196002777
858,858,1989-10-10,-0.6%,,1.192944646482676
859,859,1989-10-11,-1.8%,,1.171471642845988
860,860,1989-10-12,-1.3%,,1.15624251148899
861,861,1989-10-13,-18.1%,,0.9469626169094828
862,862,1989-10-16,7.8%,,1.0208257010284223
863,863,1989-10-17,-1.5%,,1.0055133155129965
864,864,1989-10-18,0.5%,,1.0105408820905613
865,865,1989-10-19,4.6%,,1.0570257626667272
866,866,1989-10-20,0.0%,,1.0570257626667272
867,867,1989-10-23,-2.2%,,1.033771195888059
868,868,1989-10-24,-1.0%,,1.0234334839291783
869,869,1989-10-25,-1.0%,,1.0131991490898868
870,870,1989-10-26,-4.0%,,0.9726711831262912
871,871,1989-10-27,-2.7%,,0.9464090611818814
872,872,1989-10-30,-0.1%,,0.9454626521206996
873,873,1989-10-31,4.8%,,0.9908448594224932
874,874,1989-11-01,0.7%,,0.9977807734384504
875,875,1989-11-02,-2.2%,,0.9758295964228044
876,876,1989-11-03,-0.9%,,0.9670471300549992
877,877,1989-11-06,-4.5%,,0.9235300092025244
878,878,1989-11-07,2.1%,,0.9429241393957772
879,879,1989-11-08,3.0%,,0.9712118635776504
880,880,1989-11-09,-1.3%,,0.9585861093511412
881,881,1989-11-10,2.2%,,0.9796750037568662
882,882,1989-11-13,0.4%,,0.9835937037718936
883,883,1989-11-14,-1.4%,,0.9698233919190872
884,884,1989-11-15,2.0%,,0.989219859757469
885,885,1989-11-16,0.2%,,0.991198299476984
886,886,1989-11-17,0.9%,,1.000119084172277
887,887,1989-11-20,-2.1%,,0.9791165834046588
888,888,1989-11-21,0.1%,,0.9800956999880636
889,889,1989-11-22,2.0%,,0.9996976139878248
890,890,1989-11-24,1.8%,,1.0176921710396056
891,891,1989-11-27,1.4%,,1.0319398614341602
892,892,1989-11-28,0.1%,,1.0329718012955942
893,893,1989-11-29,-1.9%,,1.013345337070978
894,894,1989-11-30,2.1%,,1.0346255891494684
895,895,1989-12-01,3.9%,,1.0749759871262976
896,896,1989-12-04,0.7%,,1.0825008190361816
897,897,1989-12-05,-1.6%,,1.0651808059316026
898,898,1989-12-06,-0.8%,,1.0566593594841498
899,899,1989-12-07,-0.9%,,1.0471494252487925
900,900,1989-12-08,0.9%,,1.0565737700760316
901,901,1989-12-11,-0.2%,,1.0544606225358797
902,902,1989-12-12,2.7%,,1.0829310593443482
903,903,1989-12-13,0.8%,,1.091594507819103
904,904,1989-12-14,-1.5%,,1.0752205902018164
905,905,1989-12-15,-0.7%,,1.0676940460704036
906,906,1989-12-18,-5.6%,,1.007903179490461
907,907,1989-12-19,-1.1%,,0.996816244516066
908,908,1989-12-20,0.3%,,0.999806693249614
909,909,1989-12-21,1.6%,,1.0158036003416078
910,910,1989-12-22,2.4%,,1.0401828867498064
911,911,1989-12-26,-0.6%,,1.0339417894293077
912,912,1989-12-27,1.6%,,1.0504848580601764
913,913,1989-12-28,1.7%,,1.0683431006471993
914,914,1989-12-29,2.3%,,1.0929149919620849
915,915,1990-01-02,5.2%,,1.1497465715441133
916,916,1990-01-03,-0.8%,,1.1405485989717603
917,917,1990-01-04,-2.5%,,1.1120348839974663
918,918,1990-01-05,-3.0%,,1.0786738374775422
919,919,1990-01-08,1.3%,,1.0926965973647502
920,920,1990-01-09,-3.6%,,1.0533595198596193
921,921,1990-01-10,-2.0%,,1.0322923294624269
922,922,1990-01-11,1.0%,,1.0426152527570511
923,923,1990-01-12,-7.5%,,0.9644191088002724
924,924,1990-01-15,-2.6%,,0.9393442119714652
925,925,1990-01-16,3.2%,,0.969403226754552
926,926,1990-01-17,-2.9%,,0.94129053317867
927,927,1990-01-18,0.6%,,0.946938276377742
928,928,1990-01-19,0.8%,,0.954513782588764
929,929,1990-01-22,-7.8%,,0.8800617075468405
930,930,1990-01-23,1.1%,,0.8897423863298557
931,931,1990-01-24,-1.2%,,0.8790654776938974
932,932,1990-01-25,-3.9%,,0.8447819240638353
933,933,1990-01-26,-0.3%,,0.8422475782916439
934,934,1990-01-29,-0.6%,,0.837194092821894
935,935,1990-01-30,-2.0%,,0.8204502109654561
936,936,1990-01-31,5.6%,,0.8663954227795218
937,937,1990-02-01,-0.2%,,0.8646626319339628
938,938,1990-02-02,1.9%,,0.881091221940708
939,939,1990-02-05,1.0%,,0.8899021341601151
940,940,1990-02-06,-1.9%,,0.8729939936110729
941,941,1990-02-07,3.7%,,0.9052947713746824
942,942,1990-02-08,-0.7%,,0.8989577079750597
943,943,1990-02-09,0.7%,,0.9052504119308852
944,944,1990-02-12,-3.2%,,0.8762823987490967
945,945,1990-02-13,0.8%,,0.8832926579390895
946,946,1990-02-14,0.8%,,0.8903589992026022
947,947,1990-02-15,2.6%,,0.91350833318187
948,948,1990-02-16,-1.9%,,0.8961516748514143
949,949,1990-02-20,-4.4%,,0.856721001157952
950,950,1990-02-21,-0.3%,,0.8541508381544781
951,951,1990-02-22,-1.8%,,0.8387761230676976
952,952,1990-02-23,-1.4%,,0.8270332573447498
953,953,1990-02-26,4.1%,,0.8609416208958844
954,954,1990-02-27,1.5%,,0.8738557452093226
955,955,1990-02-28,1.5%,,0.8869635813874623
956,956,1990-03-01,0.7%,,0.8931723264571745
957,957,1990-03-02,2.5%,,0.9155016346186038
958,958,1990-03-05,-1.6%,,0.900853608464706
959,959,1990-03-06,3.7%,,0.9341851919779002
960,960,1990-03-07,-0.9%,,0.925777525250099
961,961,1990-03-08,2.9%,,0.9526250734823518
962,962,1990-03-09,-2.0%,,0.9335725720127048
963,963,1990-03-12,0.5%,,0.938240434872768
964,964,1990-03-13,-2.5%,,0.9147844240009488
965,965,1990-03-14,0.8%,,0.9221026993929564
966,966,1990-03-15,1.1%,,0.9322458290862788
967,967,1990-03-16,3.2%,,0.9620776956170398
968,968,1990-03-19,1.4%,,0.9755467833556783
969,969,1990-03-20,-1.8%,,0.9579869412552762
970,970,1990-03-21,-1.6%,,0.9426591501951918
971,971,1990-03-22,-3.6%,,0.9087234207881648
972,972,1990-03-23,1.3%,,0.9205368252584109
973,973,1990-03-26,0.4%,,0.9242189725594444
974,974,1990-03-27,3.4%,,0.9556424176264656
975,975,1990-03-28,0.4%,,0.9594649872969716
976,976,1990-03-29,-1.2%,,0.947951407449408
977,977,1990-03-30,-0.8%,,0.9403677961898126
978,978,1990-04-02,-1.2%,,0.9290833826355348
979,979,1990-04-03,4.4%,,0.9699630514714984
980,980,1990-04-04,-2.2%,,0.9486238643391254
981,981,1990-04-05,-0.3%,,0.945777992746108
982,982,1990-04-06,-0.6%,,0.9401033247896312
983,983,1990-04-09,1.0%,,0.9495043580375276
984,984,1990-04-10,0.6%,,0.9552013841857528
985,985,1990-04-11,-0.2%,,0.9532909814173812
986,986,1990-04-12,2.2%,,0.9742633830085636
987,987,1990-04-16,0.1%,,0.9752376463915722
988,988,1990-04-17,-0.1%,,0.9742624087451806
989,989,1990-04-18,-3.4%,,0.9411374868478444
990,990,1990-04-19,-2.5%,,0.9176090496766482
991,991,1990-04-20,-2.7%,,0.8928336053353787
992,992,1990-04-23,-3.7%,,0.8597987619379697
993,993,1990-04-24,-0.6%,,0.8546399693663419
994,994,1990-04-25,1.6%,,0.8683142088762034
995,995,1990-04-26,0.7%,,0.8743924083383366
996,996,1990-04-27,-3.5%,,0.8437886740464948
997,997,1990-04-30,1.5%,,0.8564455041571921
998,998,1990-05-01,1.4%,,0.8684357412153928
999,999,1990-05-02,1.9%,,0.8849360202984852
1000,1000,1990-05-03,1.1%,,0.8946703165217684
1001,1001,1990-05-04,2.6%,,0.9179317447513344
1002,1002,1990-05-07,1.9%,,0.9353724479016096
1003,1003,1990-05-08,1.3%,,0.9475322897243303
1004,1004,1990-05-09,0.7%,,0.9541650157524006
1005,1005,1990-05-10,0.9%,,0.9627525008941722
1006,1006,1990-05-11,7.2%,,1.0320706809585527
1007,1007,1990-05-14,2.4%,,1.056840377301558
1008,1008,1990-05-15,-0.5%,,1.0515561754150502
1009,1009,1990-05-16,-0.2%,,1.04945306306422
1010,1010,1990-05-17,0.4%,,1.0536508753164768
1011,1011,1990-05-18,0.1%,,1.0547045261917931
1012,1012,1990-05-21,2.7%,,1.0831815483989715
1013,1013,1990-05-22,0.6%,,1.0896806376893653
1014,1014,1990-05-23,0.6%,,1.0962187215155017
1015,1015,1990-05-24,-0.7%,,1.088545190464893
1016,1016,1990-05-25,-3.1%,,1.054800289560481
1017,1017,1990-05-29,5.0%,,1.1075403040385057
1018,1018,1990-05-30,0.1%,,1.1086478443425438
1019,1019,1990-05-31,0.2%,,1.1108651400312288
1020,1020,1990-06-01,1.6%,,1.1286389822717284
